['NA', 'US','US-UT','North Salt Lake','heliport','A A Helicopters Inc Heliport'],
['NA', 'US','US-NH','New Boston','heliport','A and K Heliport'],
['NA', 'US','US-LA','Cameron','heliport','A B Dock Services Heliport'],
['NA', 'US','US-AZ','Coyote Springs','small_airport','A C Goodwin Memorial Field Gliderport'],
['NA', 'US','US-PA','Perkasie','small_airport','A G A Farms Airport'],
['NA', 'US','US-CA','Stockton','heliport','A G Spanos Companies Hq Heliport'],
['NA', 'US','US-FL','Boca Raton','heliport','A I M Heliport'],
['NA', 'US','US-LA','Crowley','small_airport','A J Patrol Airport'],
['NA', 'US','US-NJ','Woodstown','heliport','A M Classics Heliport'],
['NA', 'US','US-TX','Weatherford','small_airport','A M I G O For Christ Airport'],
['NA', 'US','US-MO','Fredericktown','small_airport','A Paul Vance Fredericktown Regional Airport'],
['NA', 'US','US-MI','Belleville','heliport','A T I Heliport'],
['NA', 'US','US-TX','San Antonio','small_airport','A W Ranch Airport'],
['NA', 'US','US-UT','Mexican Hat','small_airport','A Z Minerals Corporation Airport'],
['EU', 'DE','DE-NW','Aachen','heliport','Aachen Hospital Heliport'],
['NA', 'US','US-TX','Lucas','heliport','AAF Heliport'],
['EU', 'DK','DK-81','Aalborg','large_airport','Aalborg Airport'],
['EU', 'BE','BE-VOV','Aalst','heliport','Aalst Hospital Helistrip'],
['AS', 'IN','IN-MM','Aamby Valley City','small_airport','Aamby Valley Airport'],
['EU', 'DK','DK-82','Aarhus','medium_airport','Aarhus Airport'],
['EU', 'DK','DK-U-A','Aarhus','seaplane_base','Aarhus Seaplne Terminal'],
['NA', 'US','US-VA','South Boston','small_airport','Aaron Penston Field'],
['NA', 'GL','GL-U-A','Aasiaat','medium_airport','Aasiaat Airport'],
['AF', 'CD','CD-OR','Aba','small_airport','Aba Airport'],
['SA', 'BR','BR-BA','Barreiras','small_airport','Aba Airport'],
['AF', 'ET','ET-DD','Dire Dawa','medium_airport','Aba Tenna Dejazmach Yilma International Airport'],
['NA', 'US','US-AZ','Phoenix','heliport','Abacus Tower Heliport'],
['AS', 'IR','IR-10','Abadan','medium_airport','Abadan Airport'],
['AS', 'IR','IR-14','Abadeh','small_airport','Abadeh Airport'],
['OC', 'KI','KI-G','Abaiang','small_airport','Abaiang Airport'],
['AS', 'RU','RU-KK','Abakan','medium_airport','Abakan Airport'],
['EU', 'RU','RU-KYA','Aban','small_airport','Aban Airport'],
['AS', 'JP','JP-01','Abashiri','heliport','Abashiri Sub Base JASDF Heliport'],
['AS', 'KZ','KZ-YUZ','Abay','small_airport','Abay Bazar Airport'],
['AF', 'MR','MR-05','Boghe','small_airport','Abbaye Airport'],
['EU', 'FR','FR-S','Abbeville','medium_airport','Abbeville'],
['NA', 'US','US-SC','Abbeville','small_airport','Abbeville Airport'],
['NA', 'US','US-LA','Abbeville','small_airport','Abbeville Chris Crusta Memorial Airport'],
['NA', 'US','US-SC','Abbeville','heliport','Abbeville County Memorial Hospital Heliport'],
['NA', 'US','US-LA','Abbeville','heliport','Abbeville General Hospital Heliport'],
['NA', 'US','US-AL','Abbeville','small_airport','Abbeville Municipal Airport'],
['NA', 'US','US-OH','Perrysburg','heliport','Abbey Etna Heliport'],
['EU', 'IE','IE-KY','Abbeyfeale','small_airport','Abbeyfeale Airfield'],
['EU', 'IE','IE-LD','Abbeyshrule','small_airport','Abbeyshrule Aerodrome'],
['NA', 'US','US-ME','East Sumner','small_airport','Abbots Airport'],
['NA', 'CA','CA-BC','Abbotsford','medium_airport','Abbotsford Airport'],
['NA', 'US','US-NE','Long Pine','small_airport','Abbott Airport'],
['NA', 'US','US-VA','Rocky Mount','small_airport','Abbott Airport'],
['NA', 'US','US-NH','Jackson','heliport','Abbott Heliport'],
['NA', 'US','US-MN','Minneapolis','heliport','Abbott Northwestern Hospital Heliport'],
['AS', 'PK','PK-NW','Abbottabad','small_airport','Abbottabad Airport'],
['AS', 'YE','YE-SN','Abbse','small_airport','Abbse Airport'],
['AS', 'IR','IR-05','Abdanan','small_airport','Abdanan Airport'],
['AF', 'TZ','TZ-07','Zanzibar','medium_airport','Abeid Amani Karume International Airport'],
['SA', 'AR','AR-X','Monte Buey','heliport','Abel Monteverde Heliport'],
['NA', 'US','US-MT','Kalispell','small_airport','Abel Ranch Airport'],
['NA', 'CU','CU-05','Santa Clara','medium_airport','Abel Santamaria Airport'],
['SA', 'AR','AR-B','Saladillo','small_airport','Abelenda Airport'],
['OC', 'KI','KI-G','Abemama Atoll','small_airport','Abemama Atoll Airport'],
['AF', 'CI','CI-05','Abengourou','small_airport','Abengourou Airport'],
['AF', 'ZA','ZA-EC','Aberdeen','small_airport','Aberdeen Airport'],
['AF', 'ZW','ZW-MA','Aberdeen','small_airport','Aberdeen Airport'],
['EU', 'GB','GB-SCT','Aberdeen','large_airport','Aberdeen Dyce Airport'],
['NA', 'US','US-VA','Smithfield','small_airport','Aberdeen Field'],
['NA', 'CA','CA-NS','New Glasgow','heliport','Aberdeen Hospital Heliport'],
['NA', 'US','US-ID','Aberdeen','small_airport','Aberdeen Municipal Airport'],
['NA', 'US','US-SD','Aberdeen','medium_airport','Aberdeen Regional Airport'],
['EU', 'GB','GB-WLS','Abergavenny','small_airport','Abergavenny Airport'],
['NA', 'US','US-TN','Pulaski','small_airport','Abernathy Field'],
['NA', 'US','US-TX','Abernathy','small_airport','Abernathy Municipal Airport'],
['EU', 'GB','GB-WLS','Aberporth','small_airport','Aberporth Airport'],
['AS', 'SA','SA-14','Abha','medium_airport','Abha Regional Airport'],
['NA', 'US','US-AK','Palmer','small_airport','Abi Airport'],
['NA', 'US','US-MS','Greenville','small_airport','Abide Airpark'],
['NA', 'US','US-NE','Abie','small_airport','Abie Sky Ranch Airport'],
['NA', 'US','US-TX','Abilene','small_airport','Abilene Executive Airpark'],
['NA', 'US','US-KS','Abilene','small_airport','Abilene Municipal Airport'],
['NA', 'US','US-TX','Abilene','medium_airport','Abilene Regional Airport'],
['NA', 'US','US-TX','Abilene','heliport','Abilene Regional Medical Center Heliport'],
['NA', 'US','US-PA','Abington','heliport','Abington Memorial Hospital Heliport'],
['NA', 'US','US-FL','Blountstown','small_airport','Able Airpark'],
['AF', 'CI','CI-13','Aboisso','small_airport','Aboisso Airport'],
['SA', 'BO','BO-S','Cordillera','small_airport','Abopo Airport'],
['EU', 'GB','GB-SCT','Aboyne','small_airport','Aboyne Airfield'],
['NA', 'US','US-IL','Springfield','large_airport','Abraham Lincoln Capital Airport'],
['NA', 'US','US-IL','Lincoln','heliport','Abraham Lincoln Memorial Hosp Heliport'],
['NA', 'US','US-IL','Lincoln','heliport','Abraham Lincoln Memorial Hospital Heliport'],
['NA', 'US','US-CA','Lucerne Valley','small_airport','Abraham Ranch Airport'],
['NA', 'US','US-MI','Grand Ledge','small_airport','Abrams Municipal Airport'],
['NA', 'MX','MX-BCS','Abreojos','small_airport','Abreojos Airport'],
['OC', 'AU','AU-WA','Abrolhos','small_airport','Abrolhos East Wallabi Island Airport'],
['NA', 'US','US-LA','Kaplan','heliport','Abrom Kaplan Memorial Hospital Heliport'],
['AS', 'SY','SY-HL','Abu ad Duhur','medium_airport','Abu ad Duhur Air Base'],
['AS', 'AE','AE-AZ','Abu Dhabi','large_airport','Abu Dhabi International Airport'],
['AS', 'AE','AE-AZ','Abu Dhabi','small_airport','Abu Dhabi Northeast Airport'],
['AS', 'EG','EG-JS','Abu Rudeis','small_airport','Abu Rudeis Airport'],
['AF', 'EG','EG-ASN','Abu Simbel','medium_airport','Abu Simbel Airport'],
['AF', 'EG','EG-IS','Abu Suwayr','medium_airport','Abu Suwayr Air Base'],
['AF', 'CD','CD-EQ','Abumumbazi','small_airport','Abumumbazi Airport'],
['EU', 'RU','RU-BA','Abzakovo','heliport','Abzakovo Helipad'],
['NA', 'US','US-FL','Tampa','heliport','Academy Heliport'],
['AS', 'KR','KR-11','Seoul','heliport','Academy Sweet Apartments Heliport'],
['AS', 'KR','KR-11','Seoul','heliport','Academy Tower Heliport'],
['AS', 'KR','KR-11','Seoul','heliport','Academy Tower Heliport'],
['NA', 'US','US-LA','Crowley','heliport','Acadia General Hospital Heliport'],
['NA', 'US','US-LA','Eunice','heliport','Acadian Medical Center Heliport'],
['NA', 'US','US-ME','Bar Harbor','seaplane_base','Acadian Seaplane Base'],
['NA', 'US','US-LA','Lafayette','heliport','Acadiana One Office Bldg Heliport'],
['NA', 'US','US-LA','New Iberia','medium_airport','Acadiana Regional Airport'],
['NA', 'MX','MX-NAY','Acaponeta','small_airport','Acaponeta Airport'],
['NA', 'MX','MX-GRO','Acapulco','heliport','Acapulco General Hospital Heliport'],
['SA', 'CO','CO-VAU','Acaricuara','small_airport','Acaricuara Airport'],
['SA', 'VE','VE-P','Acarigua','heliport','Acarigua  Heliport'],
['NA', 'US','US-VA','Melfa','small_airport','Accomack County Airport'],
['NA', 'US','US-WI','Necedah','small_airport','Accurate Airport'],
['NA', 'US','US-LA','Parks','small_airport','Ace Flying Airport'],
['AS', 'KR','KR-11','Seoul','heliport','Ace Techno Tower Heliport'],
['AS', 'KR','KR-11','Seoul','heliport','Ace Techno Tower V Heliport'],
['AS', 'KR','KR-11','Seoul','heliport','Ace Tower Heliport'],
['NA', 'HN','HN-CH','Acensa','small_airport','Acensa Airport'],
['NA', 'US','US-AR','Springdale','heliport','ACH Springdale Heliport'],
['AS', 'RU','RU-KYA','Achinsk','medium_airport','Achinsk Airport'],
['EU', 'DE','DE-NI','Bramsche','small_airport','Achmer Airport'],
['NA', 'PA','PA-5','Achutupo','small_airport','Achutupo Airport'],
['NA', 'US','US-MS','Ackerman','small_airport','Ackerman Choctaw County Airport'],
['NA', 'US','US-IA','Ackley','small_airport','Ackley Municipal Airport'],
['NA', 'US','US-WA','Acme','small_airport','Acme Field'],
['NA', 'US','US-MI','Centerline','heliport','Acme Heliport'],
['NA', 'MX','MX-PUE','Atlixco','small_airport','Acocotla Airport'],
['AS', 'PH','PH-ZMB','Candalaria','heliport','Acoje Mine Helipad'],
['AS', 'KR','KR-11','Seoul','heliport','Acro Square Apartments Heliport'],
['AS', 'KR','KR-11','Seoul','heliport','Acroriver Apartment Complex Heliports'],
['AS', 'KR','KR-11','Seoul','heliport','Acrovista Building Heliport'],
['AS', 'KR','KR-11','Seoul','heliport','Acrovista C Building Heliport'],
['NA', 'US','US-IN','Hardenstown','small_airport','Action Airpark'],
['NA', 'US','US-NV','Las Vegas','heliport','Action Heliport'],
['NA', 'CA','CA-BC','Mayne Island','heliport','Active Pass Lighthouse Heliport'],
['NA', 'US','US-MA','New Bedford','seaplane_base','Acushnet River Seaplane Base'],
['NA', 'US','US-OH','Ada','small_airport','Ada Airport'],
['NA', 'US','US-OK','Ada','small_airport','Ada Regional Airport'],
['AF', 'ET','ET-OR','Adaba','small_airport','Adaba Airport'],
['AF', 'SO','SO-GA','Adado','small_airport','Adado Airport'],
['NA', 'US','US-KY','Fountain Run','small_airport','Adair Airport'],
['NA', 'US','US-MI','Richmond','small_airport','Adair Airstrip'],
['NA', 'US','US-IA','Greenfield','heliport','Adair County Memorial Hospital Heliport'],
['NA', 'US','US-AK','Adak Island','medium_airport','Adak Airport'],
['AS', 'OM','OM-DA','Adam','small_airport','Adam Airport'],
['EU', 'LV','LV-U-A','Adamova','small_airport','Adamovas lidlauks'],
['EU', 'RU','RU-ORE','Adamovka','small_airport','Adamovka'],
['AS', 'IN','IN-PB','Adampur','small_airport','Adampur Airport'],
['NA', 'US','US-PA','Coneville','small_airport','Adams Airport'],
['NA', 'US','US-GA','Fayetteville','small_airport','Adams Airport'],
['NA', 'US','US-IN','Geneva','small_airport','Adams Airport'],
['NA', 'US','US-NC','Rowland','small_airport','Adams Airport'],
['NA', 'US','US-IN','Decatur','heliport','Adams Co Memorial Hospital Heliport'],
['NA', 'US','US-OH','West Union','heliport','Adams County Hospital Heliport'],
['NA', 'US','US-FL','Winter Haven','heliport','Adams Executive Heliport'],
['NA', 'US','US-MI','Orchard Lake','heliport','Adams Heliport'],
['NA', 'US','US-AZ','Prescott Valley','heliport','Adams Place Heliport'],
['NA', 'US','US-IL','Royalton','small_airport','Adams Private Airport'],
['NA', 'US','US-FL','Fort Pierce','small_airport','Adams Ranch Airport'],
['NA', 'US','US-OH','Pleasent Hill','small_airport','Adams Strip'],
['AF', 'ZA','ZA-NC','Colesberg','small_airport','Adamsfontein Airport'],
['AS', 'TR','TR-01','Adana','large_airport','Adana Airport'],
['EU', 'LV','LV-RI','Adazi','small_airport','Adazi Airfield'],
['NA', 'CA','CA-BC','Addenbroke Island','heliport','Addenbroke Island Lightstation Helipad'],
['NA', 'US','US-KY','Elizabethtown','small_airport','Addington Field'],
['NA', 'US','US-TX','Krum','small_airport','Addington Field'],
['AF', 'ET','ET-AA','Addis Ababa','large_airport','Addis Ababa Bole International Airport'],
['NA', 'US','US-TX','Dallas','small_airport','Addison Airport'],
['NA', 'US','US-AL','Addison','small_airport','Addison Municipal Airport'],
['OC', 'AU','AU-SA','Adelaide','large_airport','Adelaide International Airport'],
['OC', 'AU','AU-SA','Adelaide','small_airport','Adelaide Parafield Airport'],
['OC', 'AU','AU-NT','Adelaide River','heliport','Adelaide River Heliport'],
['NA', 'US','US-CA','Adelanto','small_airport','Adelanto Airport'],
['AF', 'SO','SO-BN','Mogadishu','medium_airport','Aden Adde International Airport'],
['NA', 'US','US-VA','Manassas','small_airport','Aden Field'],
['AS', 'YE','YE-AD','Aden','medium_airport','Aden International Airport'],
['SA', 'BR','BR-SP','Santa Rita Do Passa Quatro','small_airport','Adhemar Ribeiro Airport'],
['NA', 'US','US-CA','Adin','small_airport','Adin Airport'],
['NA', 'US','US-NY','Plattsburgh','small_airport','Adirondack Airpark Estates Airport'],
['NA', 'US','US-NY','Gouverneur','heliport','Adirondack Helicopters Heliport'],
['NA', 'US','US-NY','Saranac Lake','heliport','Adirondack Medical Center Heliport'],
['NA', 'US','US-NY','Saranac Lake','medium_airport','Adirondack Regional Airport'],
['AF', 'UG','UG-301','Adjumani','small_airport','Adjumani Airport'],
['NA', 'PR','PR-U-A','Adjuntas','small_airport','Adjuntas Airport'],
['NA', 'US','US-MS','Jackson','heliport','Adjutant General Office Heliport'],
['NA', 'US','US-TX','San Antonio','heliport','Adkins Heliport'],
['NA', 'US','US-IL','Harvard','small_airport','Adkins RLA Restricted Landing Area'],
['NA', 'US','US-IL','Hammond','small_airport','Adkisson Airport'],
['NA', 'US','US-NM','Truth Or Consequences','small_airport','Adobe Ranch Private Airport'],
['SA', 'BR','BR-MT','Sorriso','small_airport','Adolino Bedin Regional Airport'],
['NA', 'US','US-MN','Plymouth','heliport','Advance Machine Company Heliport'],
['NA', 'US','US-MA','Pittsfield','heliport','Advance Materials Corp Heliport'],
['NA', 'US','US-IL','Bolingbrook','heliport','Adventist Bolingbrook Hospital Heliport'],
['NA', 'US','US-IL','Hinsdale','heliport','Adventist Hinsdale Hospital Heliport'],
['NA', 'US','US-CA','Hanford','heliport','Adventist Medical Center Hanford Heliport'],
['NA', 'US','US-FL','Marathon','heliport','Adventure Island Heliport'],
['NA', 'US','US-MO','Jonesburg','small_airport','Adventures Aloft Airport'],
['NA', 'US','US-IL','Elgin','heliport','Advocate Sherman Hospital Heliport'],
['NA', 'US','US-IL','Hazel Crest','heliport','Advocate South Suburban Hospital Heliport'],
['NA', 'US','US-LA','Grand Coteau','small_airport','Aeleron Airport'],
['NA', 'US','US-PA','Solebury','small_airport','Aerequus Airport'],
['NA', 'US','US-GA','Monroe','small_airport','Aerie Airport'],
['NA', 'US','US-IL','Campus','small_airport','Aero Acres Airport'],
['NA', 'US','US-FL','Fort Pierce','small_airport','Aero Acres Airport'],
['NA', 'MX','MX-SIN','Navolato','small_airport','Aero Agricola El Caimanero Airport'],
['NA', 'US','US-KS','Leoti','small_airport','Aero B Ranch Airport'],
['NA', 'US','US-CO','Calhan','small_airport','Aero Bear Field'],
['NA', 'US','US-MO','Fayette','small_airport','Aero Britton Airport'],
['EU', 'NL','NL-OV','Lemelerveld','small_airport','Aero Club Salland'],
['NA', 'US','US-TX','Mc Kinney','small_airport','Aero Country Airport'],
['NA', 'US','US-TX','Princeton','heliport','Aero Crafter Inc Heliport'],
['AF', 'ZA','ZA-NW','Brits','small_airport','Aero Den Airport'],
['NA', 'US','US-IL','Belleville','small_airport','Aero Estates Airport'],
['NA', 'US','US-TX','Celina','small_airport','Aero Estates Airport'],
['NA', 'US','US-TX','Frankston','small_airport','Aero Estates Airport'],
['NA', 'US','US-WI','Raymond Township','small_airport','Aero Estates Airport'],
['NA', 'US','US-TX','Frankston','seaplane_base','Aero Estates Seaplane Base'],
['AF', 'ZA','ZA-FS','Harrismith','small_airport','Aero Farm Airport'],
['NA', 'US','US-OH','East Palestine','small_airport','Aero Flight Center Airport'],
['NA', 'US','US-IL','Channahon','small_airport','Aero Four Airport'],
['NA', 'MX','MX-TAM','Gonzalez','small_airport','Aero Fumigaciones David Airport'],
['NA', 'US','US-MT','Missoula','heliport','Aero Heliport'],
['NA', 'US','US-TX','Pflugerville','heliport','Aero Heliport'],
['NA', 'US','US-IL','Genoa','small_airport','Aero Lake Estates Airport'],
['NA', 'US','US-OH','Westfield Center','small_airport','Aero Lake Farm Airport'],
['NA', 'US','US-IN','Youngstown','small_airport','Aero Plaines Airport'],
['NA', 'US','US-NC','Weddington','small_airport','Aero Plantation Airport'],
['SA', 'BR','BR-GO','Bom Jesus','small_airport','Aero Resende Airport'],
['SA', 'BR','BR-MT','Alta Floresta','small_airport','Aero Rural Airport'],
['NA', 'US','US-NM','Clovis','small_airport','Aero Tech Inc Airport'],
['SA', 'BR','BR-AP','Ferreira Gomes','small_airport','Aero Z Ferrus Airport'],
['NA', 'US','US-OR','Oregon City','small_airport','Aeroacres Airport'],
['SA', 'AR','AR-B','Roberts','small_airport','Aeroagereo'],
['NA', 'US','US-IN','North Vernon','small_airport','Aerobatic Practice Airport'],
['SA', 'AR','AR-X','Morteros','small_airport','Aeroboero Airport'],
['SA', 'BR','BR-MT','Campo Novo Do Parecis','small_airport','Aerocampo Airport'],
['SA', 'AR','AR-X','Calchin','small_airport','Aerocampo CSA airport'],
['EU', 'ES','ES-V','Sot de Ferrer','small_airport','Aeroclub Alto Palancia'],
['EU', 'ES','ES-O','Arnao','small_airport','Aeroclub Arnao UL'],
['EU', 'ES','ES-A','Benicolet','small_airport','Aeroclub Balica'],
['SA', 'UY','UY-CA','Canelones','small_airport','Aeroclub Canelones'],
['SA', 'AR','AR-H','Resistencia','small_airport','Aeroclub Chaco Airport'],
['EU', 'ES','ES-AR','Barbastro','small_airport','Aeroclub de Barbastro'],
['EU', 'ES','ES-V','Albalat de la Ribera','small_airport','Aeroclub Gregal'],
['EU', 'ES','ES-MU','San Javier','small_airport','Aeroclub Mar Menor'],
['EU', 'NL','NL-NB','Bernheze','small_airport','Aeroclub Nistelrode'],
['SA', 'AR','AR-S','San Javier','small_airport','Aeroclub San Javier'],
['EU', 'ES','ES-MU','Totana','small_airport','Aeroclub Totana'],
['NA', 'MX','MX-MEX','Valle de Bravo','small_airport','Aeroclub Valle de Bravo Airfield'],
['SA', 'BR','BR-SE','Aracaju','small_airport','Aeroclube Airport'],
['SA', 'BR','BR-PB','Campina Grande','small_airport','Aeroclube Airport'],
['SA', 'BR','BR-RS','Passo Fundo','small_airport','Aeroclube Airport'],
['SA', 'BR','BR-RS','Sapiranga','small_airport','Aeroclube Airport'],
['SA', 'BR','BR-BA','Vera Cruz','small_airport','Aeroclube da Bahia Airport'],
['SA', 'BR','BR-MS','Aquidauana','small_airport','Aeroclube de Aquidauana Airport'],
['SA', 'BR','BR-RS','Eldorado Do Sul','small_airport','Aeroclube de Eldorado do Sul Airport'],
['SA', 'BR','BR-SC','Rio Negrinho','small_airport','Aeroclube de Rio Negrinho Airport'],
['SA', 'BR','BR-RS','Santana Do Livramento','small_airport','Aeroclube de Santana do Livramento Airport'],
['NA', 'CR','CR-P','Quepos','small_airport','Aerodamas Airport'],
['NA', 'MX','MX-NLE','Cadereyta','small_airport','Aerodeportes Airfield'],
['EU', 'RO','RO-TM','Cioca','small_airport','Aerodrom Cioca'],
['EU', 'RO','RO-U-A','Drobeta','small_airport','Aerodrom Drobeta'],
['EU', 'UA','UA-U-A','Turijsk','small_airport','Aerodrom Turijsk'],
['EU', 'PT','PT-11','Azambuja','small_airport','Aerodromo da Azambuja'],
['EU', 'PT','PT-18','Oliveira de Frades','small_airport','Aerodromo da Pedra da Broa'],
['EU', 'PT','PT-15','Moita','small_airport','Aerodromo de Alhos Vedros'],
['EU', 'PT','PT-10','Peniche','small_airport','Aerodromo de Atouguia da Baleia'],
['EU', 'PT','PT-03','Cabeceiras de Basto','small_airport','Aerodromo de Cabeceiras de Basto'],
['EU', 'PT','PT-05','Castelo Branco','medium_airport','Aerodromo de Castelo Branco'],
['EU', 'PT','PT-17','Chaves','small_airport','Aerodromo de Chaves'],
['EU', 'PT','PT-15','Montijo','small_airport','Aerodromo de Faias'],
['EU', 'PT','PT-02','Ferreira do Alentejo','small_airport','Aerodromo de Figueira dos Cavaleiros'],
['EU', 'PT','PT-10','Leiria','small_airport','Aerodromo de Leiria'],
['EU', 'PT','PT-12','Monforte','small_airport','Aerodromo de Monforte'],
['EU', 'ES','ES-NA','Tafalla','small_airport','Aerodromo de Monteplano'],
['EU', 'PT','PT-14','Salvaterra de Magos','small_airport','Aerodromo de Muge'],
['EU', 'PT','PT-02','Ourique','small_airport','Aerodromo de Ourique'],
['EU', 'ES','ES-NA','Sesma','small_airport','Aerodromo de Sesma'],
['EU', 'PT','PT-07','Viana do Alentejo','small_airport','Aerodromo de Viana do Alentejo'],
['EU', 'ES','ES-AR','Villanueva de Gallego','small_airport','Aerodromo de Villanueva de Gallego'],
['EU', 'PT','PT-16','Vila Nova de Cerveira','small_airport','Aerodromo do Cerval'],
['EU', 'PT','PT-06','Coimbra','medium_airport','Aerodromo Municipal de Coimbra'],
['NA', 'MX','MX-GUA','San Miguel de Allende','small_airport','Aerodromo San Miguel de Allende'],
['EU', 'ES','ES-CS','Vistabella del Maestrat','small_airport','Aerodromo Vistabella del Maestrat'],
['EU', 'RO','RO-U-A','Alexeni','small_airport','Aerodromul Alexeni'],
['EU', 'RO','RO-AR','Arad','small_airport','Aerodromul Charlie Bravo Siria'],
['EU', 'RO','RO-PH','Ploiesti','small_airport','Aerodromul Strejnic'],
['EU', 'RO','RO-AG','Topoloveni','small_airport','Aerodromul Topoloveni'],
['NA', 'MX','MX-BCN','Mexicali','small_airport','Aerofumigaciones Castro Airport'],
['SA', 'AR','AR-S','Coronel Bogado','small_airport','Aerofumigaciones Don Alejandro Airport'],
['NA', 'MX','MX-TAM','Gonzalez','small_airport','Aerofumigaciones El Primo Airport'],
['NA', 'MX','MX-MIC','Tepalcatepec','small_airport','Aerofumigaciones Lopez Airport'],
['NA', 'MX','MX-SIN','Culiacan','small_airport','Aerofumigaciones Maranatu Airport'],
['NA', 'MX','MX-BCN','Mexicali','small_airport','Aerofumigaciones Nayarit Airstrip'],
['NA', 'MX','MX-SIN','Navolato','small_airport','Aerofumigaciones Puerto Rico Airport'],
['NA', 'MX','MX-SIN','Culiacan','small_airport','Aerofumigaciones Sarabia Airport'],
['SA', 'BR','BR-RJ','Angra dos Reis','heliport','Aerogalo Heliport'],
['NA', 'US','US-IL','Marengo','small_airport','Aerogrange Airport'],
['EU', 'ES','ES-SE','Guillena','small_airport','Aeroguillena'],
['NA', 'US','US-MS','Hurley','small_airport','Aerohead Airport'],
['SA', 'BR','BR-MT','Sorriso','small_airport','Aerojaco Airport'],
['NA', 'MX','MX-TLA','Tlaxco','small_airport','Aerolandia Airport'],
['SA', 'BR','BR-RS','Palmares Do Sul','small_airport','Aerolis Airport'],
['NA', 'US','US-LA','Welsh','small_airport','Aerolite Aero Park Ultralightport'],
['NA', 'MX','MX-SIN','Navolato','small_airport','Aeromar Airport'],
['EU', 'ES','ES-H','Niebla','small_airport','AeroNiebla'],
['NA', 'US','US-MI','Howell','balloonport','Aeronut Park Balloonport'],
['SA', 'BR','BR-SC','Porto Belo','small_airport','Aeroportobelo Airport'],
['SA', 'VE','VE-Z','La Esmeralda','small_airport','Aeropuerto La Esmeralda'],
['SA', 'CL','CL-RM','Pudahuel','heliport','Aerorescate Heliport'],
['SA', 'BR','BR-PA','Aveiro','small_airport','Aerorural Floramazon Airport'],
['NA', 'MX','MX-MIC','Aguililla','small_airport','Aerosam Airport'],
['SA', 'CL','CL-LI','Santa Cruz','small_airport','Aerosanta Cruz Airport'],
['SA', 'VE','VE-F','Tumeremo','heliport','Aeroservicios Ranger  Heliport'],
['NA', 'CA','CA-BC','Qualicum Beach','heliport','Aerosmith Heli Service Heliport'],
['SA', 'AR','AR-A','Las Lajitas','small_airport','AeroSoluciones Airport'],
['NA', 'US','US-MD','Columbia','heliport','Aerospace Tech Center Heliport'],
['NA', 'US','US-TX','Grand Prairie','heliport','Aerospatiale Helicopter Corp Heliport'],
['SA', 'CO','CO-TOL','Flandes','small_airport','Aerosport Airport'],
['NA', 'US','US-WA','Goldendale','small_airport','Aerostone Ranch Airport'],
['SA', 'AR','AR-M','Rivadavia','small_airport','Aerotec Airport'],
['NA', 'CR','CR-L','Roxana','medium_airport','Aerotortuguero Airport'],
['NA', 'US','US-MN','Perham','small_airport','Aerovilla Airport'],
['SA', 'BR','BR-PA','Altamira','small_airport','Aeroxingu Airport'],
['EU', 'RU','RU-KDA','Afipsky','small_airport','Afipsky Airport'],
['EU', 'RU','RU-KDA','Afipski','heliport','Afipsky Heliport'],
['SA', 'SR','SR-BR','Afobakka','small_airport','Afobakka Airstrip'],
['SA', 'BR','BR-PE','Afogados Da Ingazeira','small_airport','Afogados da Ingazeira Airport'],
['SA', 'BR','BR-PR','Curitiba','large_airport','Afonso Pena Airport'],
['NA', 'US','US-WY','Afton','small_airport','Afton Municipal Airport'],
['OC', 'SB','SB-ML','Bila','small_airport','Afutara Aerodrome'],
['AS', 'TR','TR-03','Afyonkarahisar','medium_airport','Afyon Airport'],
['NA', 'US','US-NE','Broadwater','small_airport','Ag Air Airport'],
['NA', 'US','US-LA','Welsh','small_airport','Ag Aviation Airport'],
['NA', 'US','US-MN','Barnesville','small_airport','Ag Spray Inc Airport'],
['AF', 'MU','MU-AG','Vingt Cinq','small_airport','Agalega Island Airstrip'],
['AS', 'IN','IN-TR','Agartala','medium_airport','Agartala Airport'],
['EU', 'DE','DE-BY','Agathazell','small_airport','Agathazell Airfield'],
['EU', 'NO','NO-16','Agdenes','small_airport','Agdenes Airfield Breivika'],
['NA', 'US','US-MT','Great Falls','heliport','Agfertilizers Heliport'],
['AF', 'ZA','ZA-NC','Aggeneys','medium_airport','Aggeneys Airport'],
['NA', 'US','US-MN','Alexandria','small_airport','Aggies Landing Airport'],
['NA', 'US','US-MD','Berlin','heliport','AGH Heliport'],
['AS', 'IR','IR-10','Aghajari','medium_airport','Aghajari Airport'],
['EU', 'RU','RU-KYA','Aginskoye','small_airport','Aginskoye Airport'],
['NA', 'US','US-OH','Ottawa','small_airport','Agner Airport'],
['OC', 'AU','AU-QLD','Agnes Water','small_airport','Agnes Water Airport'],
['OC', 'AU','AU-QLD','Agnew','small_airport','Agnew Airport'],
['AF', 'ER','ER-GB','Agordat','small_airport','Agordat Airport'],
['AF', 'CV','CV-B','Ponta do Sol','small_airport','Agostinho Neto Airport'],
['OC', 'PG','PG-EHG','Agotu','small_airport','Agotu Airstrip'],
['EU', 'RU','RU-KDA','Agoy','small_airport','Agoy Airfield'],
['EU', 'DE','DE-SN','Brodau','small_airport','Agrarflugplatz Brodau'],
['NA', 'MX','MX-JAL','Tuxcacuesco','small_airport','Agricola La Tuxcana Airport'],
